set_id,part,dex_id,gender,slot_order,save_type,save_id,mapping_source,notes
as-1463-blade,arms,1465,both,2,2,270,exact-cn,
as-1463-blade,waist,1466,both,3,3,274,exact-cn,
as-1463-blade,legs,1467,both,4,4,276,exact-cn,
as-1468-gunner,head,1468,both,0,5,274,exact-cn,
as-1468-gunner,chest,1469,both,1,1,278,exact-cn,
as-1468-gunner,arms,1470,both,2,2,271,exact-cn,
as-1468-gunner,waist,1471,both,3,3,275,exact-cn,
as-1468-gunner,legs,1472,both,4,4,277,exact-cn,
as-1473-blade,head,1473,both,0,5,299,exact-cn,
as-1473-blade,chest,1474,both,1,1,303,exact-cn,
as-1473-blade,arms,1475,both,2,2,296,exact-cn,
as-1473-blade,waist,1476,both,3,3,300,exact-cn,
as-1473-blade,legs,1477,both,4,4,302,exact-cn,
as-1478-gunner,head,1478,both,0,5,300,exact-cn,
as-1478-gunner,chest,1479,both,1,1,304,exact-cn,
as-1478-gunner,arms,1480,both,2,2,297,exact-cn,
as-1478-gunner,waist,1481,both,3,3,301,exact-cn,
as-1478-gunner,legs,1482,both,4,4,303,exact-cn,
as-1483-blade,head,1483,both,0,5,301,exact-cn,
as-1483-blade,chest,1484,both,1,1,305,exact-cn,
as-1483-blade,arms,1485,both,2,2,298,exact-cn,
as-1483-blade,waist,1486,both,3,3,302,exact-cn,
as-1483-blade,legs,1487,both,4,4,304,exact-cn,
as-1488-gunner,head,1488,both,0,5,302,exact-cn,
as-1488-gunner,chest,1489,both,1,1,306,exact-cn,
as-1488-gunner,arms,1490,both,2,2,299,exact-cn,
as-1488-gunner,waist,1491,both,3,3,303,exact-cn,
as-1488-gunner,legs,1492,both,4,4,305,exact-cn,
as-1493-blade,head,1493,both,0,5,325,exact-cn,
as-1493-blade,chest,1494,both,1,1,329,exact-cn,
as-1493-blade,arms,1495,both,2,2,322,exact-cn,
as-1493-blade,waist,1496,both,3,3,326,exact-cn,
as-1493-blade,legs,1497,both,4,4,328,exact-cn,
as-1498-gunner,head,1498,both,0,5,326,exact-cn,
as-1498-gunner,chest,1499,both,1,1,330,exact-cn,
as-1498-gunner,arms,1500,both,2,2,323,exact-cn,
as-1498-gunner,waist,1501,both,3,3,327,exact-cn,
as-1498-gunner,legs,1502,both,4,4,329,exact-cn,
as-1503-blade,head,1503,both,0,5,323,exact-cn,
as-1503-blade,chest,1504,both,1,1,327,exact-cn,
as-1503-blade,arms,1505,both,2,2,320,exact-cn,
as-1503-blade,waist,1506,both,3,3,324,exact-cn,
as-1503-blade,legs,1507,both,4,4,326,exact-cn,
as-1508-gunner,head,1508,both,0,5,324,exact-cn,
as-1508-gunner,chest,1509,both,1,1,328,exact-cn,
as-1508-gunner,arms,1510,both,2,2,321,exact-cn,
as-1508-gunner,waist,1511,both,3,3,325,exact-cn,
as-1508-gunner,legs,1512,both,4,4,327,exact-cn,
as-1513-blade,head,1513,both,0,5,295,exact-cn,
as-1513-blade,chest,1514,both,1,1,299,exact-cn,
as-1513-blade,arms,1515,both,2,2,292,exact-cn,
as-1513-blade,waist,1516,both,3,3,296,exact-cn,
as-1513-blade,legs,1517,both,4,4,298,exact-cn,
as-1518-gunner,head,1518,both,0,5,296,exact-cn,
as-1518-gunner,chest,1519,both,1,1,300,exact-cn,
as-1518-gunner,arms,1520,both,2,2,293,exact-cn,
as-1518-gunner,waist,1521,both,3,3,297,exact-cn,
as-1518-gunner,legs,1522,both,4,4,299,exact-cn,
as-1523-blade,head,1523,both,0,5,313,exact-cn,
as-1523-blade,chest,1524,both,1,1,317,exact-cn,
as-1523-blade,arms,1525,both,2,2,310,exact-cn,
as-1523-blade,waist,1526,both,3,3,314,exact-cn,
as-1523-blade,legs,1527,both,4,4,316,exact-cn,
as-1528-gunner,head,1528,both,0,5,314,exact-cn,
as-1528-gunner,chest,1529,both,1,1,318,exact-cn,
as-1528-gunner,arms,1530,both,2,2,311,exact-cn,
as-1528-gunner,waist,1531,both,3,3,315,exact-cn,
as-1528-gunner,legs,1532,both,4,4,317,exact-cn,
as-1533-blade,head,1533,both,0,5,245,exact-cn,
as-1533-blade,chest,1534,both,1,1,249,exact-cn,
as-1533-blade,arms,1535,both,2,2,242,exact-cn,
as-1533-blade,waist,1536,both,3,3,246,exact-cn,
as-1533-blade,legs,1537,both,4,4,248,exact-cn,
as-1538-gunner,head,1538,both,0,5,246,exact-cn,
as-1538-gunner,chest,1539,both,1,1,250,exact-cn,
as-1538-gunner,arms,1540,both,2,2,243,exact-cn,
as-1538-gunner,waist,1541,both,3,3,247,exact-cn,
as-1538-gunner,legs,1542,both,4,4,249,exact-cn,
as-1543-blade,head,1543,both,0,5,251,exact-cn,
as-1543-blade,chest,1544,both,1,1,255,exact-cn,
as-1543-blade,arms,1545,both,2,2,248,exact-cn,
as-1543-blade,waist,1546,both,3,3,252,exact-cn,
as-1543-blade,legs,1547,both,4,4,254,exact-cn,
as-1548-gunner,head,1548,both,0,5,252,exact-cn,
as-1548-gunner,chest,1549,both,1,1,256,exact-cn,
as-1548-gunner,arms,1550,both,2,2,249,exact-cn,
as-1548-gunner,waist,1551,both,3,3,253,exact-cn,
as-1548-gunner,legs,1552,both,4,4,255,exact-cn,
as-1553-blade,head,1553,male,0,5,287,exact-cn,
as-1553-blade,head,1563,female,1,5,289,exact-cn,
as-1553-blade,chest,1554,male,2,1,291,exact-cn,
as-1553-blade,chest,1564,female,3,1,293,exact-cn,
as-1553-blade,arms,1555,male,4,2,284,exact-cn,
as-1553-blade,arms,1565,female,5,2,286,exact-cn,
as-1553-blade,waist,1556,male,6,3,288,exact-cn,
as-1553-blade,waist,1566,female,7,3,290,exact-cn,
as-1553-blade,legs,1557,male,8,4,290,exact-cn,
as-1553-blade,legs,1567,female,9,4,292,exact-cn,
as-1558-gunner,head,1558,male,0,5,288,exact-cn,
as-1558-gunner,head,1568,female,1,5,290,exact-cn,
as-1558-gunner,chest,1559,male,2,1,292,exact-cn,
as-1558-gunner,chest,1569,female,3,1,294,exact-cn,
as-1558-gunner,arms,1560,male,4,2,285,exact-cn,
as-1558-gunner,arms,1570,female,5,2,287,exact-cn,
as-1558-gunner,waist,1561,male,6,3,289,exact-cn,
as-1558-gunner,waist,1571,female,7,3,291,exact-cn,
as-1558-gunner,legs,1562,male,8,4,291,exact-cn,
as-1558-gunner,legs,1572,female,9,4,293,exact-cn,
as-1573-blade,head,1573,male,0,5,291,exact-cn,
as-1573-blade,head,1583,female,1,5,293,exact-cn,
as-1573-blade,chest,1574,male,2,1,295,exact-cn,
as-1573-blade,chest,1584,female,3,1,297,exact-cn,
as-1573-blade,arms,1575,male,4,2,288,exact-cn,
as-1573-blade,arms,1585,female,5,2,290,exact-cn,
as-1573-blade,waist,1576,male,6,3,292,exact-cn,
as-1573-blade,waist,1586,female,7,3,294,exact-cn,
as-1573-blade,legs,1577,male,8,4,294,exact-cn,
as-1573-blade,legs,1587,female,9,4,296,exact-cn,
as-1578-gunner,head,1578,male,0,5,292,exact-cn,
as-1578-gunner,head,1588,female,1,5,294,exact-cn,
as-1578-gunner,chest,1579,male,2,1,296,exact-cn,
as-1578-gunner,chest,1589,female,3,1,298,exact-cn,
as-1578-gunner,arms,1580,male,4,2,289,exact-cn,
as-1578-gunner,arms,1590,female,5,2,291,exact-cn,
as-1578-gunner,waist,1581,male,6,3,293,exact-cn,
as-1578-gunner,waist,1591,female,7,3,295,exact-cn,
as-1578-gunner,legs,1582,male,8,4,295,exact-cn,
as-1578-gunner,legs,1592,female,9,4,297,exact-cn,
as-1593-blade,head,1593,both,0,5,257,exact-cn,
as-1593-blade,chest,1594,both,1,1,261,exact-cn,
as-1593-blade,arms,1595,both,2,2,254,exact-cn,
as-1593-blade,waist,1596,both,3,3,258,exact-cn,
as-1593-blade,legs,1597,both,4,4,260,exact-cn,
as-1598-gunner,head,1598,both,0,5,258,exact-cn,
as-1598-gunner,chest,1599,both,1,1,262,exact-cn,
as-1598-gunner,arms,1600,both,2,2,255,exact-cn,
as-1598-gunner,waist,1601,both,3,3,259,exact-cn,
as-1598-gunner,legs,1602,both,4,4,261,exact-cn,
as-1603-blade,head,1603,both,0,5,321,exact-cn,
as-1603-blade,chest,1604,both,1,1,325,exact-cn,
as-1603-blade,arms,1605,both,2,2,318,exact-cn,
as-1603-blade,waist,1606,both,3,3,322,exact-cn,
as-1603-blade,legs,1607,both,4,4,324,exact-cn,
as-1608-gunner,head,1608,both,0,5,322,exact-cn,
as-1608-gunner,chest,1609,both,1,1,326,exact-cn,
as-1608-gunner,arms,1610,both,2,2,319,exact-cn,
as-1608-gunner,waist,1611,both,3,3,323,exact-cn,
as-1608-gunner,legs,1612,both,4,4,325,exact-cn,
as-1613-blade,head,1613,both,0,5,297,exact-cn,
as-1613-blade,chest,1614,both,1,1,301,exact-cn,
as-1613-blade,arms,1615,both,2,2,294,exact-cn,
as-1613-blade,waist,1616,both,3,3,298,exact-cn,
as-1613-blade,legs,1617,both,4,4,300,exact-cn,
as-1618-gunner,head,1618,both,0,5,298,exact-cn,
as-1618-gunner,chest,1619,both,1,1,302,exact-cn,
as-1618-gunner,arms,1620,both,2,2,295,exact-cn,
as-1618-gunner,waist,1621,both,3,3,299,exact-cn,
as-1618-gunner,legs,1622,both,4,4,301,exact-cn,
as-1623-both,head,1623,both,0,5,368,exact-cn,
as-1624-blade,head,1624,both,0,5,,unmapped,
as-1624-blade,chest,1625,both,1,1,,unmapped,
as-1624-blade,arms,1626,both,2,2,,unmapped,
as-1624-blade,waist,1627,both,3,3,,unmapped,
as-1624-blade,legs,1628,both,4,4,,unmapped,
as-1629-gunner,head,1629,both,0,5,,unmapped,
as-1629-gunner,chest,1630,both,1,1,,unmapped,
as-1629-gunner,arms,1631,both,2,2,,unmapped,
as-1629-gunner,waist,1632,both,3,3,,unmapped,
as-1629-gunner,legs,1633,both,4,4,,unmapped,
as-1634-blade,head,1634,both,0,5,,unmapped,
as-1634-blade,chest,1635,both,1,1,,unmapped,
as-1634-blade,arms,1636,both,2,2,,unmapped,
as-1634-blade,waist,1637,both,3,3,,unmapped,
as-1634-blade,legs,1638,both,4,4,,unmapped,
as-1639-gunner,head,1639,both,0,5,,unmapped,
as-1639-gunner,chest,1640,both,1,1,,unmapped,
as-1639-gunner,arms,1641,both,2,2,,unmapped,
as-1639-gunner,waist,1642,both,3,3,,unmapped,
as-1639-gunner,legs,1643,both,4,4,,unmapped,
as-1644-blade,chest,1644,both,0,1,378,exact-cn,
as-1644-blade,waist,1645,both,1,3,369,exact-cn,
as-1644-blade,legs,1646,both,2,4,375,exact-cn,
as-1647-gunner,chest,1647,both,0,1,379,exact-cn,
as-1647-gunner,waist,1648,both,1,3,370,exact-cn,
as-1647-gunner,legs,1649,both,2,4,376,exact-cn,
