dex_id,save_type,save_id,male_model_id,female_model_id,mapping_status,mapping_source
1072,1,231,92,92,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1073,2,224,92,92,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1074,3,228,92,92,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1075,4,230,92,92,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1076,5,228,93,93,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1077,1,232,93,93,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1078,2,225,93,93,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1079,3,229,93,93,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1080,4,231,93,93,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1081,5,229,157,157,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1082,1,233,157,157,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1083,2,226,157,157,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1084,3,230,157,157,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1085,4,232,157,157,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1086,5,230,158,158,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1087,1,234,158,158,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1088,2,227,158,158,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1089,3,231,158,158,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1090,4,233,158,158,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1091,5,231,104,104,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1092,1,235,104,104,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1093,2,228,104,104,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1094,3,232,104,104,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1095,4,234,104,104,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1096,5,232,105,105,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1097,1,236,105,105,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1098,2,229,105,105,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1099,3,233,105,105,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1100,4,235,105,105,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1101,5,233,165,165,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1102,1,237,165,165,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1103,2,230,165,165,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1104,3,234,165,165,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1105,4,236,165,165,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1106,5,234,166,166,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1107,1,238,166,166,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1108,2,231,166,166,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1109,3,235,166,166,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1110,4,237,166,166,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1111,1,341,128,128,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1112,2,332,128,128,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1113,4,340,128,128,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1114,1,342,128,128,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1115,2,333,128,128,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1116,4,341,128,128,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1117,5,315,68,68,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1118,1,319,68,68,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1119,2,312,68,68,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1120,4,318,68,68,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1121,5,316,69,69,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1122,1,320,69,69,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1123,2,313,69,69,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1124,4,319,69,69,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1125,5,317,211,211,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1126,1,321,211,211,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1127,2,314,211,211,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1128,4,320,211,211,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1129,5,318,212,212,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1130,1,322,212,212,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1131,2,315,212,212,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1132,4,321,212,212,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1133,5,247,84,84,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1134,1,251,84,84,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1135,2,244,84,84,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1136,3,248,84,84,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1137,4,250,84,84,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1138,5,248,85,85,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1139,1,252,85,85,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1140,2,245,85,85,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1141,3,249,85,85,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1142,4,251,85,85,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1143,5,249,149,149,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1144,1,253,149,149,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1145,2,246,149,149,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1146,3,250,149,149,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1147,4,252,149,149,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1148,5,250,150,150,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1149,1,254,150,150,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1150,2,247,150,150,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1151,3,251,150,150,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1152,4,253,150,150,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1153,5,339,59,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1154,1,347,59,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1155,2,338,59,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1156,3,342,59,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1157,4,346,59,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1158,5,340,59,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1159,1,348,59,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1160,2,339,59,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1161,3,343,59,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1162,4,347,59,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1163,5,341,0,59,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1164,1,349,0,59,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1165,2,340,0,59,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1166,3,344,0,59,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1167,4,348,0,59,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1168,5,342,0,59,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1169,1,350,0,59,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1170,2,341,0,59,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1171,3,345,0,59,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1172,4,349,0,59,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1173,5,337,37,37,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1174,1,345,37,37,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1175,2,336,37,37,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1176,3,340,37,37,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1177,4,344,37,37,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1178,5,338,38,38,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1179,1,346,38,38,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1180,2,337,38,38,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1181,3,341,38,38,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1182,4,,38,38,exact_shared_appearance,dex-image-key-to-confirmed-exefs-model
1183,5,263,96,96,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1184,1,267,96,96,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1185,2,260,96,96,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1186,3,264,96,96,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1187,4,266,96,96,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1188,5,264,97,97,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1189,1,268,97,97,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1190,2,261,97,97,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1191,3,265,97,97,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1192,4,267,97,97,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1193,5,265,135,135,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1194,1,269,135,135,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1195,2,262,135,135,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1196,3,266,135,135,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1197,4,268,135,135,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1198,5,266,136,136,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1199,1,270,136,136,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1200,2,263,136,136,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1201,3,267,136,136,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1202,4,269,136,136,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1203,5,235,100,100,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1204,1,239,100,100,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1205,2,232,100,100,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1206,3,236,100,100,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1207,4,238,100,100,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1208,5,236,101,101,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1209,1,240,101,101,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1210,2,233,101,101,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1211,3,237,101,101,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1212,4,239,101,101,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1213,5,237,163,163,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1214,1,241,163,163,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1215,2,234,163,163,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1216,3,238,163,163,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1217,4,240,163,163,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1218,5,238,164,164,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1219,1,242,164,164,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1220,2,235,164,164,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1221,3,239,164,164,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1222,4,241,164,164,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1223,5,239,118,118,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1224,1,243,118,118,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1225,2,236,118,118,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1226,3,240,118,118,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1227,4,242,118,118,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1228,5,240,119,119,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1229,1,244,119,119,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1230,2,237,119,119,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1231,3,241,119,119,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1232,4,243,119,119,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1233,5,259,94,94,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1234,1,263,94,94,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1235,2,256,94,94,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1236,3,260,94,94,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1237,4,262,94,94,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1238,5,260,95,95,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1239,1,264,95,95,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1240,2,257,95,95,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1241,3,261,95,95,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1242,4,263,95,95,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1243,5,261,159,159,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1244,1,265,159,159,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1245,2,258,159,159,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1246,3,262,159,159,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1247,4,264,159,159,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1248,5,262,160,160,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1249,1,266,160,160,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1250,2,259,160,160,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1251,3,263,160,160,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1252,4,265,160,160,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1253,5,303,122,122,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1254,1,307,122,122,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1255,2,300,122,122,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1256,3,304,122,122,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1257,4,306,122,122,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1258,5,304,123,123,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1259,1,308,123,123,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1260,2,301,123,123,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1261,3,305,123,123,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1262,4,307,123,123,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1263,5,305,124,124,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1264,1,309,124,124,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1265,2,302,124,124,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1266,3,306,124,124,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1267,4,308,124,124,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1268,5,306,125,125,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1269,1,310,125,125,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1270,2,303,125,125,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1271,3,307,125,125,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1272,4,309,125,125,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1273,5,307,139,139,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1274,1,311,139,139,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1275,2,304,139,139,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1276,3,308,139,139,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1277,4,310,139,139,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1278,5,308,140,140,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1279,1,312,140,140,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1280,2,305,140,140,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1281,3,309,140,140,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1282,4,311,140,140,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1283,5,309,132,132,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1284,1,313,132,132,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1285,2,306,132,132,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1286,3,310,132,132,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1287,4,312,132,132,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1288,5,310,133,133,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1289,1,314,133,133,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1290,2,307,133,133,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1291,3,311,133,133,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1292,4,313,133,133,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1293,5,311,193,193,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1294,1,315,193,193,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1295,2,308,193,193,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1296,3,312,193,193,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1297,4,314,193,193,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1298,5,312,194,194,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1299,1,316,194,194,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1300,2,309,194,194,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1301,3,313,194,194,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1302,4,315,194,194,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1303,5,279,112,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1304,1,283,112,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1305,2,276,112,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1306,3,280,112,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1307,4,282,112,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1308,5,280,113,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1309,1,284,113,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1310,2,277,113,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1311,3,281,113,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1312,4,283,113,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1313,5,283,0,112,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1314,1,287,0,112,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1315,2,280,0,112,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1316,3,284,0,112,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1317,4,286,0,112,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1318,5,284,0,113,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1319,1,288,0,113,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1320,2,281,0,113,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1321,3,285,0,113,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1322,4,287,0,113,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1323,5,281,197,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1324,1,285,197,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1325,2,278,197,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1326,3,282,197,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1327,4,284,197,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1328,5,282,198,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1329,1,286,198,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1330,2,279,198,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1331,3,283,198,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1332,4,285,198,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1333,5,285,0,197,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1334,1,289,0,197,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1335,2,282,0,197,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1336,3,286,0,197,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1337,4,288,0,197,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1338,5,286,0,198,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1339,1,290,0,198,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1340,2,283,0,198,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1341,3,287,0,198,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1342,4,289,0,198,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1343,5,329,130,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1344,1,335,130,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1345,2,326,130,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1346,3,332,130,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1347,4,334,130,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1348,5,330,130,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1349,1,336,130,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1350,2,327,130,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1351,3,333,130,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1352,4,335,130,0,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1353,5,331,0,130,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1354,1,337,0,130,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1355,2,328,0,130,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1356,3,334,0,130,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1357,4,336,0,130,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1358,5,332,0,130,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1359,1,338,0,130,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1360,2,329,0,130,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1361,3,335,0,130,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1362,4,337,0,130,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1363,5,,86,86,exact_shared_appearance,dex-image-key-to-confirmed-exefs-model
1364,1,245,86,86,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1365,2,238,86,86,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1366,3,242,86,86,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1367,4,244,86,86,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1368,5,,87,87,exact_shared_appearance,dex-image-key-to-confirmed-exefs-model
1369,1,246,87,87,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1370,2,239,87,87,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1371,3,243,87,87,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1372,4,245,87,87,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1373,5,243,153,153,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1374,1,247,153,153,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1375,2,240,153,153,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1376,3,244,153,153,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1377,4,246,153,153,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1378,5,244,154,154,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1379,1,248,154,154,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1380,2,241,154,154,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1381,3,245,154,154,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1382,4,247,154,154,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1383,5,267,98,98,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1384,1,271,98,98,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1385,2,264,98,98,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1386,3,268,98,98,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1387,4,270,98,98,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1388,5,268,99,99,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1389,1,272,99,99,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1390,2,265,99,99,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1391,3,269,99,99,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1392,4,271,99,99,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1393,5,269,161,161,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1394,1,273,161,161,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1395,2,266,161,161,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1396,3,,161,161,exact_shared_appearance,dex-image-key-to-confirmed-exefs-model
1397,4,272,161,161,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1398,5,270,162,162,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1399,1,274,162,162,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1400,2,267,162,162,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1401,3,271,162,162,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1402,4,273,162,162,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1403,5,275,106,106,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1404,1,279,106,106,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1405,2,272,106,106,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1406,3,276,106,106,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1407,4,278,106,106,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1408,5,276,107,107,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1409,1,280,107,107,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1410,2,273,107,107,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1411,3,277,107,107,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1412,4,279,107,107,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1413,5,277,167,167,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1414,1,281,167,167,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1415,2,274,167,167,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1416,3,278,167,167,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1417,4,280,167,167,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1418,5,278,168,168,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1419,1,282,168,168,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
1420,2,275,168,168,confirmed_exefs,mh3g-exefs-armor-table-record-2-3
