model_id,gender,part,model_key,arc_relative_path,mapping_source
159,male,chest,armor-m-pl159-chest,armor-mod/m/pl159/m_body159.arc,romfs-player-model-inventory
159,male,arms,armor-m-pl159-arms,armor-mod/m/pl159/m_arm159.arc,romfs-player-model-inventory
159,male,waist,armor-m-pl159-waist,armor-mod/m/pl159/m_wst159.arc,romfs-player-model-inventory
159,male,legs,armor-m-pl159-legs,armor-mod/m/pl159/m_leg159.arc,romfs-player-model-inventory
160,female,head,armor-f-pl160-head,armor-mod/f/pl160/f_helm160.arc,romfs-player-model-inventory
160,female,chest,armor-f-pl160-chest,armor-mod/f/pl160/f_body160.arc,romfs-player-model-inventory
160,female,arms,armor-f-pl160-arms,armor-mod/f/pl160/f_arm160.arc,romfs-player-model-inventory
160,female,waist,armor-f-pl160-waist,armor-mod/f/pl160/f_wst160.arc,romfs-player-model-inventory
160,female,legs,armor-f-pl160-legs,armor-mod/f/pl160/f_leg160.arc,romfs-player-model-inventory
160,male,head,armor-m-pl160-head,armor-mod/m/pl160/m_helm160.arc,romfs-player-model-inventory
160,male,chest,armor-m-pl160-chest,armor-mod/m/pl160/m_body160.arc,romfs-player-model-inventory
160,male,arms,armor-m-pl160-arms,armor-mod/m/pl160/m_arm160.arc,romfs-player-model-inventory
160,male,waist,armor-m-pl160-waist,armor-mod/m/pl160/m_wst160.arc,romfs-player-model-inventory
160,male,legs,armor-m-pl160-legs,armor-mod/m/pl160/m_leg160.arc,romfs-player-model-inventory
161,female,head,armor-f-pl161-head,armor-mod/f/pl161/f_helm161.arc,romfs-player-model-inventory
161,female,chest,armor-f-pl161-chest,armor-mod/f/pl161/f_body161.arc,romfs-player-model-inventory
161,female,arms,armor-f-pl161-arms,armor-mod/f/pl161/f_arm161.arc,romfs-player-model-inventory
161,female,waist,armor-f-pl161-waist,armor-mod/f/pl161/f_wst161.arc,romfs-player-model-inventory
161,female,legs,armor-f-pl161-legs,armor-mod/f/pl161/f_leg161.arc,romfs-player-model-inventory
161,male,head,armor-m-pl161-head,armor-mod/m/pl161/m_helm161.arc,romfs-player-model-inventory
161,male,chest,armor-m-pl161-chest,armor-mod/m/pl161/m_body161.arc,romfs-player-model-inventory
161,male,arms,armor-m-pl161-arms,armor-mod/m/pl161/m_arm161.arc,romfs-player-model-inventory
161,male,waist,armor-m-pl161-waist,armor-mod/m/pl161/m_wst161.arc,romfs-player-model-inventory
161,male,legs,armor-m-pl161-legs,armor-mod/m/pl161/m_leg161.arc,romfs-player-model-inventory
162,female,head,armor-f-pl162-head,armor-mod/f/pl162/f_helm162.arc,romfs-player-model-inventory
162,female,chest,armor-f-pl162-chest,armor-mod/f/pl162/f_body162.arc,romfs-player-model-inventory
162,female,arms,armor-f-pl162-arms,armor-mod/f/pl162/f_arm162.arc,romfs-player-model-inventory
162,female,waist,armor-f-pl162-waist,armor-mod/f/pl162/f_wst162.arc,romfs-player-model-inventory
162,female,legs,armor-f-pl162-legs,armor-mod/f/pl162/f_leg162.arc,romfs-player-model-inventory
162,male,head,armor-m-pl162-head,armor-mod/m/pl162/m_helm162.arc,romfs-player-model-inventory
162,male,chest,armor-m-pl162-chest,armor-mod/m/pl162/m_body162.arc,romfs-player-model-inventory
162,male,arms,armor-m-pl162-arms,armor-mod/m/pl162/m_arm162.arc,romfs-player-model-inventory
162,male,waist,armor-m-pl162-waist,armor-mod/m/pl162/m_wst162.arc,romfs-player-model-inventory
162,male,legs,armor-m-pl162-legs,armor-mod/m/pl162/m_leg162.arc,romfs-player-model-inventory
163,female,head,armor-f-pl163-head,armor-mod/f/pl163/f_helm163.arc,romfs-player-model-inventory
163,female,chest,armor-f-pl163-chest,armor-mod/f/pl163/f_body163.arc,romfs-player-model-inventory
163,female,arms,armor-f-pl163-arms,armor-mod/f/pl163/f_arm163.arc,romfs-player-model-inventory
163,female,waist,armor-f-pl163-waist,armor-mod/f/pl163/f_wst163.arc,romfs-player-model-inventory
163,female,legs,armor-f-pl163-legs,armor-mod/f/pl163/f_leg163.arc,romfs-player-model-inventory
163,male,head,armor-m-pl163-head,armor-mod/m/pl163/m_helm163.arc,romfs-player-model-inventory
163,male,chest,armor-m-pl163-chest,armor-mod/m/pl163/m_body163.arc,romfs-player-model-inventory
163,male,arms,armor-m-pl163-arms,armor-mod/m/pl163/m_arm163.arc,romfs-player-model-inventory
163,male,waist,armor-m-pl163-waist,armor-mod/m/pl163/m_wst163.arc,romfs-player-model-inventory
163,male,legs,armor-m-pl163-legs,armor-mod/m/pl163/m_leg163.arc,romfs-player-model-inventory
164,female,head,armor-f-pl164-head,armor-mod/f/pl164/f_helm164.arc,romfs-player-model-inventory
164,female,chest,armor-f-pl164-chest,armor-mod/f/pl164/f_body164.arc,romfs-player-model-inventory
164,female,arms,armor-f-pl164-arms,armor-mod/f/pl164/f_arm164.arc,romfs-player-model-inventory
164,female,waist,armor-f-pl164-waist,armor-mod/f/pl164/f_wst164.arc,romfs-player-model-inventory
164,female,legs,armor-f-pl164-legs,armor-mod/f/pl164/f_leg164.arc,romfs-player-model-inventory
164,male,head,armor-m-pl164-head,armor-mod/m/pl164/m_helm164.arc,romfs-player-model-inventory
164,male,chest,armor-m-pl164-chest,armor-mod/m/pl164/m_body164.arc,romfs-player-model-inventory
164,male,arms,armor-m-pl164-arms,armor-mod/m/pl164/m_arm164.arc,romfs-player-model-inventory
164,male,waist,armor-m-pl164-waist,armor-mod/m/pl164/m_wst164.arc,romfs-player-model-inventory
164,male,legs,armor-m-pl164-legs,armor-mod/m/pl164/m_leg164.arc,romfs-player-model-inventory
165,female,head,armor-f-pl165-head,armor-mod/f/pl165/f_helm165.arc,romfs-player-model-inventory
165,female,chest,armor-f-pl165-chest,armor-mod/f/pl165/f_body165.arc,romfs-player-model-inventory
165,female,arms,armor-f-pl165-arms,armor-mod/f/pl165/f_arm165.arc,romfs-player-model-inventory
165,female,waist,armor-f-pl165-waist,armor-mod/f/pl165/f_wst165.arc,romfs-player-model-inventory
165,female,legs,armor-f-pl165-legs,armor-mod/f/pl165/f_leg165.arc,romfs-player-model-inventory
165,male,head,armor-m-pl165-head,armor-mod/m/pl165/m_helm165.arc,romfs-player-model-inventory
165,male,chest,armor-m-pl165-chest,armor-mod/m/pl165/m_body165.arc,romfs-player-model-inventory
165,male,arms,armor-m-pl165-arms,armor-mod/m/pl165/m_arm165.arc,romfs-player-model-inventory
165,male,waist,armor-m-pl165-waist,armor-mod/m/pl165/m_wst165.arc,romfs-player-model-inventory
165,male,legs,armor-m-pl165-legs,armor-mod/m/pl165/m_leg165.arc,romfs-player-model-inventory
166,female,head,armor-f-pl166-head,armor-mod/f/pl166/f_helm166.arc,romfs-player-model-inventory
166,female,chest,armor-f-pl166-chest,armor-mod/f/pl166/f_body166.arc,romfs-player-model-inventory
166,female,arms,armor-f-pl166-arms,armor-mod/f/pl166/f_arm166.arc,romfs-player-model-inventory
166,female,waist,armor-f-pl166-waist,armor-mod/f/pl166/f_wst166.arc,romfs-player-model-inventory
166,female,legs,armor-f-pl166-legs,armor-mod/f/pl166/f_leg166.arc,romfs-player-model-inventory
166,male,head,armor-m-pl166-head,armor-mod/m/pl166/m_helm166.arc,romfs-player-model-inventory
166,male,chest,armor-m-pl166-chest,armor-mod/m/pl166/m_body166.arc,romfs-player-model-inventory
166,male,arms,armor-m-pl166-arms,armor-mod/m/pl166/m_arm166.arc,romfs-player-model-inventory
166,male,waist,armor-m-pl166-waist,armor-mod/m/pl166/m_wst166.arc,romfs-player-model-inventory
166,male,legs,armor-m-pl166-legs,armor-mod/m/pl166/m_leg166.arc,romfs-player-model-inventory
167,female,head,armor-f-pl167-head,armor-mod/f/pl167/f_helm167.arc,romfs-player-model-inventory
167,female,chest,armor-f-pl167-chest,armor-mod/f/pl167/f_body167.arc,romfs-player-model-inventory
167,female,arms,armor-f-pl167-arms,armor-mod/f/pl167/f_arm167.arc,romfs-player-model-inventory
167,female,waist,armor-f-pl167-waist,armor-mod/f/pl167/f_wst167.arc,romfs-player-model-inventory
167,female,legs,armor-f-pl167-legs,armor-mod/f/pl167/f_leg167.arc,romfs-player-model-inventory
167,male,head,armor-m-pl167-head,armor-mod/m/pl167/m_helm167.arc,romfs-player-model-inventory
167,male,chest,armor-m-pl167-chest,armor-mod/m/pl167/m_body167.arc,romfs-player-model-inventory
167,male,arms,armor-m-pl167-arms,armor-mod/m/pl167/m_arm167.arc,romfs-player-model-inventory
167,male,waist,armor-m-pl167-waist,armor-mod/m/pl167/m_wst167.arc,romfs-player-model-inventory
167,male,legs,armor-m-pl167-legs,armor-mod/m/pl167/m_leg167.arc,romfs-player-model-inventory
168,female,head,armor-f-pl168-head,armor-mod/f/pl168/f_helm168.arc,romfs-player-model-inventory
168,female,chest,armor-f-pl168-chest,armor-mod/f/pl168/f_body168.arc,romfs-player-model-inventory
168,female,arms,armor-f-pl168-arms,armor-mod/f/pl168/f_arm168.arc,romfs-player-model-inventory
168,female,waist,armor-f-pl168-waist,armor-mod/f/pl168/f_wst168.arc,romfs-player-model-inventory
168,female,legs,armor-f-pl168-legs,armor-mod/f/pl168/f_leg168.arc,romfs-player-model-inventory
168,male,head,armor-m-pl168-head,armor-mod/m/pl168/m_helm168.arc,romfs-player-model-inventory
168,male,chest,armor-m-pl168-chest,armor-mod/m/pl168/m_body168.arc,romfs-player-model-inventory
168,male,arms,armor-m-pl168-arms,armor-mod/m/pl168/m_arm168.arc,romfs-player-model-inventory
168,male,waist,armor-m-pl168-waist,armor-mod/m/pl168/m_wst168.arc,romfs-player-model-inventory
168,male,legs,armor-m-pl168-legs,armor-mod/m/pl168/m_leg168.arc,romfs-player-model-inventory
169,female,head,armor-f-pl169-head,armor-mod/f/pl169/f_helm169.arc,romfs-player-model-inventory
169,female,chest,armor-f-pl169-chest,armor-mod/f/pl169/f_body169.arc,romfs-player-model-inventory
169,female,arms,armor-f-pl169-arms,armor-mod/f/pl169/f_arm169.arc,romfs-player-model-inventory
169,female,waist,armor-f-pl169-waist,armor-mod/f/pl169/f_wst169.arc,romfs-player-model-inventory
169,female,legs,armor-f-pl169-legs,armor-mod/f/pl169/f_leg169.arc,romfs-player-model-inventory
169,male,head,armor-m-pl169-head,armor-mod/m/pl169/m_helm169.arc,romfs-player-model-inventory
169,male,chest,armor-m-pl169-chest,armor-mod/m/pl169/m_body169.arc,romfs-player-model-inventory
169,male,arms,armor-m-pl169-arms,armor-mod/m/pl169/m_arm169.arc,romfs-player-model-inventory
169,male,waist,armor-m-pl169-waist,armor-mod/m/pl169/m_wst169.arc,romfs-player-model-inventory
169,male,legs,armor-m-pl169-legs,armor-mod/m/pl169/m_leg169.arc,romfs-player-model-inventory
170,female,head,armor-f-pl170-head,armor-mod/f/pl170/f_helm170.arc,romfs-player-model-inventory
170,female,chest,armor-f-pl170-chest,armor-mod/f/pl170/f_body170.arc,romfs-player-model-inventory
170,female,arms,armor-f-pl170-arms,armor-mod/f/pl170/f_arm170.arc,romfs-player-model-inventory
170,female,waist,armor-f-pl170-waist,armor-mod/f/pl170/f_wst170.arc,romfs-player-model-inventory
170,female,legs,armor-f-pl170-legs,armor-mod/f/pl170/f_leg170.arc,romfs-player-model-inventory
170,male,head,armor-m-pl170-head,armor-mod/m/pl170/m_helm170.arc,romfs-player-model-inventory
170,male,chest,armor-m-pl170-chest,armor-mod/m/pl170/m_body170.arc,romfs-player-model-inventory
170,male,arms,armor-m-pl170-arms,armor-mod/m/pl170/m_arm170.arc,romfs-player-model-inventory
170,male,waist,armor-m-pl170-waist,armor-mod/m/pl170/m_wst170.arc,romfs-player-model-inventory
170,male,legs,armor-m-pl170-legs,armor-mod/m/pl170/m_leg170.arc,romfs-player-model-inventory
171,female,head,armor-f-pl171-head,armor-mod/f/pl171/f_helm171.arc,romfs-player-model-inventory
171,female,chest,armor-f-pl171-chest,armor-mod/f/pl171/f_body171.arc,romfs-player-model-inventory
171,female,arms,armor-f-pl171-arms,armor-mod/f/pl171/f_arm171.arc,romfs-player-model-inventory
171,female,waist,armor-f-pl171-waist,armor-mod/f/pl171/f_wst171.arc,romfs-player-model-inventory
171,female,legs,armor-f-pl171-legs,armor-mod/f/pl171/f_leg171.arc,romfs-player-model-inventory
171,male,head,armor-m-pl171-head,armor-mod/m/pl171/m_helm171.arc,romfs-player-model-inventory
171,male,chest,armor-m-pl171-chest,armor-mod/m/pl171/m_body171.arc,romfs-player-model-inventory
171,male,arms,armor-m-pl171-arms,armor-mod/m/pl171/m_arm171.arc,romfs-player-model-inventory
171,male,waist,armor-m-pl171-waist,armor-mod/m/pl171/m_wst171.arc,romfs-player-model-inventory
171,male,legs,armor-m-pl171-legs,armor-mod/m/pl171/m_leg171.arc,romfs-player-model-inventory
172,female,head,armor-f-pl172-head,armor-mod/f/pl172/f_helm172.arc,romfs-player-model-inventory
172,female,chest,armor-f-pl172-chest,armor-mod/f/pl172/f_body172.arc,romfs-player-model-inventory
172,female,arms,armor-f-pl172-arms,armor-mod/f/pl172/f_arm172.arc,romfs-player-model-inventory
172,female,waist,armor-f-pl172-waist,armor-mod/f/pl172/f_wst172.arc,romfs-player-model-inventory
172,female,legs,armor-f-pl172-legs,armor-mod/f/pl172/f_leg172.arc,romfs-player-model-inventory
172,male,head,armor-m-pl172-head,armor-mod/m/pl172/m_helm172.arc,romfs-player-model-inventory
172,male,chest,armor-m-pl172-chest,armor-mod/m/pl172/m_body172.arc,romfs-player-model-inventory
172,male,arms,armor-m-pl172-arms,armor-mod/m/pl172/m_arm172.arc,romfs-player-model-inventory
172,male,waist,armor-m-pl172-waist,armor-mod/m/pl172/m_wst172.arc,romfs-player-model-inventory
172,male,legs,armor-m-pl172-legs,armor-mod/m/pl172/m_leg172.arc,romfs-player-model-inventory
173,female,head,armor-f-pl173-head,armor-mod/f/pl173/f_helm173.arc,romfs-player-model-inventory
173,female,chest,armor-f-pl173-chest,armor-mod/f/pl173/f_body173.arc,romfs-player-model-inventory
173,female,arms,armor-f-pl173-arms,armor-mod/f/pl173/f_arm173.arc,romfs-player-model-inventory
173,female,waist,armor-f-pl173-waist,armor-mod/f/pl173/f_wst173.arc,romfs-player-model-inventory
173,female,legs,armor-f-pl173-legs,armor-mod/f/pl173/f_leg173.arc,romfs-player-model-inventory
173,male,head,armor-m-pl173-head,armor-mod/m/pl173/m_helm173.arc,romfs-player-model-inventory
173,male,chest,armor-m-pl173-chest,armor-mod/m/pl173/m_body173.arc,romfs-player-model-inventory
173,male,arms,armor-m-pl173-arms,armor-mod/m/pl173/m_arm173.arc,romfs-player-model-inventory
173,male,waist,armor-m-pl173-waist,armor-mod/m/pl173/m_wst173.arc,romfs-player-model-inventory
173,male,legs,armor-m-pl173-legs,armor-mod/m/pl173/m_leg173.arc,romfs-player-model-inventory
174,female,head,armor-f-pl174-head,armor-mod/f/pl174/f_helm174.arc,romfs-player-model-inventory
174,female,chest,armor-f-pl174-chest,armor-mod/f/pl174/f_body174.arc,romfs-player-model-inventory
174,female,arms,armor-f-pl174-arms,armor-mod/f/pl174/f_arm174.arc,romfs-player-model-inventory
174,female,waist,armor-f-pl174-waist,armor-mod/f/pl174/f_wst174.arc,romfs-player-model-inventory
174,female,legs,armor-f-pl174-legs,armor-mod/f/pl174/f_leg174.arc,romfs-player-model-inventory
174,male,head,armor-m-pl174-head,armor-mod/m/pl174/m_helm174.arc,romfs-player-model-inventory
174,male,chest,armor-m-pl174-chest,armor-mod/m/pl174/m_body174.arc,romfs-player-model-inventory
174,male,arms,armor-m-pl174-arms,armor-mod/m/pl174/m_arm174.arc,romfs-player-model-inventory
174,male,waist,armor-m-pl174-waist,armor-mod/m/pl174/m_wst174.arc,romfs-player-model-inventory
174,male,legs,armor-m-pl174-legs,armor-mod/m/pl174/m_leg174.arc,romfs-player-model-inventory
175,female,head,armor-f-pl175-head,armor-mod/f/pl175/f_helm175.arc,romfs-player-model-inventory
175,female,chest,armor-f-pl175-chest,armor-mod/f/pl175/f_body175.arc,romfs-player-model-inventory
175,female,arms,armor-f-pl175-arms,armor-mod/f/pl175/f_arm175.arc,romfs-player-model-inventory
175,female,waist,armor-f-pl175-waist,armor-mod/f/pl175/f_wst175.arc,romfs-player-model-inventory
175,female,legs,armor-f-pl175-legs,armor-mod/f/pl175/f_leg175.arc,romfs-player-model-inventory
175,male,head,armor-m-pl175-head,armor-mod/m/pl175/m_helm175.arc,romfs-player-model-inventory
175,male,chest,armor-m-pl175-chest,armor-mod/m/pl175/m_body175.arc,romfs-player-model-inventory
175,male,arms,armor-m-pl175-arms,armor-mod/m/pl175/m_arm175.arc,romfs-player-model-inventory
175,male,waist,armor-m-pl175-waist,armor-mod/m/pl175/m_wst175.arc,romfs-player-model-inventory
175,male,legs,armor-m-pl175-legs,armor-mod/m/pl175/m_leg175.arc,romfs-player-model-inventory
176,female,head,armor-f-pl176-head,armor-mod/f/pl176/f_helm176.arc,romfs-player-model-inventory
176,female,chest,armor-f-pl176-chest,armor-mod/f/pl176/f_body176.arc,romfs-player-model-inventory
176,female,arms,armor-f-pl176-arms,armor-mod/f/pl176/f_arm176.arc,romfs-player-model-inventory
176,female,waist,armor-f-pl176-waist,armor-mod/f/pl176/f_wst176.arc,romfs-player-model-inventory
176,female,legs,armor-f-pl176-legs,armor-mod/f/pl176/f_leg176.arc,romfs-player-model-inventory
176,male,head,armor-m-pl176-head,armor-mod/m/pl176/m_helm176.arc,romfs-player-model-inventory
176,male,chest,armor-m-pl176-chest,armor-mod/m/pl176/m_body176.arc,romfs-player-model-inventory
176,male,arms,armor-m-pl176-arms,armor-mod/m/pl176/m_arm176.arc,romfs-player-model-inventory
176,male,waist,armor-m-pl176-waist,armor-mod/m/pl176/m_wst176.arc,romfs-player-model-inventory
176,male,legs,armor-m-pl176-legs,armor-mod/m/pl176/m_leg176.arc,romfs-player-model-inventory
177,female,head,armor-f-pl177-head,armor-mod/f/pl177/f_helm177.arc,romfs-player-model-inventory
177,female,chest,armor-f-pl177-chest,armor-mod/f/pl177/f_body177.arc,romfs-player-model-inventory
177,female,arms,armor-f-pl177-arms,armor-mod/f/pl177/f_arm177.arc,romfs-player-model-inventory
177,female,waist,armor-f-pl177-waist,armor-mod/f/pl177/f_wst177.arc,romfs-player-model-inventory
177,female,legs,armor-f-pl177-legs,armor-mod/f/pl177/f_leg177.arc,romfs-player-model-inventory
177,male,head,armor-m-pl177-head,armor-mod/m/pl177/m_helm177.arc,romfs-player-model-inventory
177,male,chest,armor-m-pl177-chest,armor-mod/m/pl177/m_body177.arc,romfs-player-model-inventory
177,male,arms,armor-m-pl177-arms,armor-mod/m/pl177/m_arm177.arc,romfs-player-model-inventory
177,male,waist,armor-m-pl177-waist,armor-mod/m/pl177/m_wst177.arc,romfs-player-model-inventory
177,male,legs,armor-m-pl177-legs,armor-mod/m/pl177/m_leg177.arc,romfs-player-model-inventory
178,female,head,armor-f-pl178-head,armor-mod/f/pl178/f_helm178.arc,romfs-player-model-inventory
178,female,chest,armor-f-pl178-chest,armor-mod/f/pl178/f_body178.arc,romfs-player-model-inventory
178,female,arms,armor-f-pl178-arms,armor-mod/f/pl178/f_arm178.arc,romfs-player-model-inventory
178,female,waist,armor-f-pl178-waist,armor-mod/f/pl178/f_wst178.arc,romfs-player-model-inventory
178,female,legs,armor-f-pl178-legs,armor-mod/f/pl178/f_leg178.arc,romfs-player-model-inventory
178,male,head,armor-m-pl178-head,armor-mod/m/pl178/m_helm178.arc,romfs-player-model-inventory
178,male,chest,armor-m-pl178-chest,armor-mod/m/pl178/m_body178.arc,romfs-player-model-inventory
178,male,arms,armor-m-pl178-arms,armor-mod/m/pl178/m_arm178.arc,romfs-player-model-inventory
178,male,waist,armor-m-pl178-waist,armor-mod/m/pl178/m_wst178.arc,romfs-player-model-inventory
178,male,legs,armor-m-pl178-legs,armor-mod/m/pl178/m_leg178.arc,romfs-player-model-inventory
179,female,head,armor-f-pl179-head,armor-mod/f/pl179/f_helm179.arc,romfs-player-model-inventory
179,female,chest,armor-f-pl179-chest,armor-mod/f/pl179/f_body179.arc,romfs-player-model-inventory
179,female,arms,armor-f-pl179-arms,armor-mod/f/pl179/f_arm179.arc,romfs-player-model-inventory
179,female,waist,armor-f-pl179-waist,armor-mod/f/pl179/f_wst179.arc,romfs-player-model-inventory
179,female,legs,armor-f-pl179-legs,armor-mod/f/pl179/f_leg179.arc,romfs-player-model-inventory
179,male,head,armor-m-pl179-head,armor-mod/m/pl179/m_helm179.arc,romfs-player-model-inventory
179,male,chest,armor-m-pl179-chest,armor-mod/m/pl179/m_body179.arc,romfs-player-model-inventory
179,male,arms,armor-m-pl179-arms,armor-mod/m/pl179/m_arm179.arc,romfs-player-model-inventory
179,male,waist,armor-m-pl179-waist,armor-mod/m/pl179/m_wst179.arc,romfs-player-model-inventory
179,male,legs,armor-m-pl179-legs,armor-mod/m/pl179/m_leg179.arc,romfs-player-model-inventory
180,female,head,armor-f-pl180-head,armor-mod/f/pl180/f_helm180.arc,romfs-player-model-inventory
180,female,chest,armor-f-pl180-chest,armor-mod/f/pl180/f_body180.arc,romfs-player-model-inventory
180,female,arms,armor-f-pl180-arms,armor-mod/f/pl180/f_arm180.arc,romfs-player-model-inventory
180,female,waist,armor-f-pl180-waist,armor-mod/f/pl180/f_wst180.arc,romfs-player-model-inventory
180,female,legs,armor-f-pl180-legs,armor-mod/f/pl180/f_leg180.arc,romfs-player-model-inventory
180,male,head,armor-m-pl180-head,armor-mod/m/pl180/m_helm180.arc,romfs-player-model-inventory
180,male,chest,armor-m-pl180-chest,armor-mod/m/pl180/m_body180.arc,romfs-player-model-inventory
180,male,arms,armor-m-pl180-arms,armor-mod/m/pl180/m_arm180.arc,romfs-player-model-inventory
180,male,waist,armor-m-pl180-waist,armor-mod/m/pl180/m_wst180.arc,romfs-player-model-inventory
180,male,legs,armor-m-pl180-legs,armor-mod/m/pl180/m_leg180.arc,romfs-player-model-inventory
181,female,head,armor-f-pl181-head,armor-mod/f/pl181/f_helm181.arc,romfs-player-model-inventory
181,female,chest,armor-f-pl181-chest,armor-mod/f/pl181/f_body181.arc,romfs-player-model-inventory
181,female,arms,armor-f-pl181-arms,armor-mod/f/pl181/f_arm181.arc,romfs-player-model-inventory
181,female,waist,armor-f-pl181-waist,armor-mod/f/pl181/f_wst181.arc,romfs-player-model-inventory
181,female,legs,armor-f-pl181-legs,armor-mod/f/pl181/f_leg181.arc,romfs-player-model-inventory
181,male,head,armor-m-pl181-head,armor-mod/m/pl181/m_helm181.arc,romfs-player-model-inventory
181,male,chest,armor-m-pl181-chest,armor-mod/m/pl181/m_body181.arc,romfs-player-model-inventory
181,male,arms,armor-m-pl181-arms,armor-mod/m/pl181/m_arm181.arc,romfs-player-model-inventory
181,male,waist,armor-m-pl181-waist,armor-mod/m/pl181/m_wst181.arc,romfs-player-model-inventory
181,male,legs,armor-m-pl181-legs,armor-mod/m/pl181/m_leg181.arc,romfs-player-model-inventory
182,female,head,armor-f-pl182-head,armor-mod/f/pl182/f_helm182.arc,romfs-player-model-inventory
182,female,chest,armor-f-pl182-chest,armor-mod/f/pl182/f_body182.arc,romfs-player-model-inventory
182,female,arms,armor-f-pl182-arms,armor-mod/f/pl182/f_arm182.arc,romfs-player-model-inventory
182,female,waist,armor-f-pl182-waist,armor-mod/f/pl182/f_wst182.arc,romfs-player-model-inventory
182,female,legs,armor-f-pl182-legs,armor-mod/f/pl182/f_leg182.arc,romfs-player-model-inventory
182,male,head,armor-m-pl182-head,armor-mod/m/pl182/m_helm182.arc,romfs-player-model-inventory
182,male,chest,armor-m-pl182-chest,armor-mod/m/pl182/m_body182.arc,romfs-player-model-inventory
182,male,arms,armor-m-pl182-arms,armor-mod/m/pl182/m_arm182.arc,romfs-player-model-inventory
182,male,waist,armor-m-pl182-waist,armor-mod/m/pl182/m_wst182.arc,romfs-player-model-inventory
182,male,legs,armor-m-pl182-legs,armor-mod/m/pl182/m_leg182.arc,romfs-player-model-inventory
183,female,head,armor-f-pl183-head,armor-mod/f/pl183/f_helm183.arc,romfs-player-model-inventory
183,female,chest,armor-f-pl183-chest,armor-mod/f/pl183/f_body183.arc,romfs-player-model-inventory
183,female,arms,armor-f-pl183-arms,armor-mod/f/pl183/f_arm183.arc,romfs-player-model-inventory
183,female,waist,armor-f-pl183-waist,armor-mod/f/pl183/f_wst183.arc,romfs-player-model-inventory
183,female,legs,armor-f-pl183-legs,armor-mod/f/pl183/f_leg183.arc,romfs-player-model-inventory
183,male,head,armor-m-pl183-head,armor-mod/m/pl183/m_helm183.arc,romfs-player-model-inventory
183,male,chest,armor-m-pl183-chest,armor-mod/m/pl183/m_body183.arc,romfs-player-model-inventory
183,male,arms,armor-m-pl183-arms,armor-mod/m/pl183/m_arm183.arc,romfs-player-model-inventory
183,male,waist,armor-m-pl183-waist,armor-mod/m/pl183/m_wst183.arc,romfs-player-model-inventory
183,male,legs,armor-m-pl183-legs,armor-mod/m/pl183/m_leg183.arc,romfs-player-model-inventory
184,female,head,armor-f-pl184-head,armor-mod/f/pl184/f_helm184.arc,romfs-player-model-inventory
184,female,chest,armor-f-pl184-chest,armor-mod/f/pl184/f_body184.arc,romfs-player-model-inventory
184,female,arms,armor-f-pl184-arms,armor-mod/f/pl184/f_arm184.arc,romfs-player-model-inventory
184,female,waist,armor-f-pl184-waist,armor-mod/f/pl184/f_wst184.arc,romfs-player-model-inventory
184,female,legs,armor-f-pl184-legs,armor-mod/f/pl184/f_leg184.arc,romfs-player-model-inventory
184,male,head,armor-m-pl184-head,armor-mod/m/pl184/m_helm184.arc,romfs-player-model-inventory
184,male,chest,armor-m-pl184-chest,armor-mod/m/pl184/m_body184.arc,romfs-player-model-inventory
184,male,arms,armor-m-pl184-arms,armor-mod/m/pl184/m_arm184.arc,romfs-player-model-inventory
184,male,waist,armor-m-pl184-waist,armor-mod/m/pl184/m_wst184.arc,romfs-player-model-inventory
184,male,legs,armor-m-pl184-legs,armor-mod/m/pl184/m_leg184.arc,romfs-player-model-inventory
185,female,head,armor-f-pl185-head,armor-mod/f/pl185/f_helm185.arc,romfs-player-model-inventory
185,female,chest,armor-f-pl185-chest,armor-mod/f/pl185/f_body185.arc,romfs-player-model-inventory
185,female,arms,armor-f-pl185-arms,armor-mod/f/pl185/f_arm185.arc,romfs-player-model-inventory
185,female,waist,armor-f-pl185-waist,armor-mod/f/pl185/f_wst185.arc,romfs-player-model-inventory
185,female,legs,armor-f-pl185-legs,armor-mod/f/pl185/f_leg185.arc,romfs-player-model-inventory
185,male,head,armor-m-pl185-head,armor-mod/m/pl185/m_helm185.arc,romfs-player-model-inventory
185,male,chest,armor-m-pl185-chest,armor-mod/m/pl185/m_body185.arc,romfs-player-model-inventory
185,male,arms,armor-m-pl185-arms,armor-mod/m/pl185/m_arm185.arc,romfs-player-model-inventory
185,male,waist,armor-m-pl185-waist,armor-mod/m/pl185/m_wst185.arc,romfs-player-model-inventory
185,male,legs,armor-m-pl185-legs,armor-mod/m/pl185/m_leg185.arc,romfs-player-model-inventory
186,female,head,armor-f-pl186-head,armor-mod/f/pl186/f_helm186.arc,romfs-player-model-inventory
186,female,chest,armor-f-pl186-chest,armor-mod/f/pl186/f_body186.arc,romfs-player-model-inventory
186,female,arms,armor-f-pl186-arms,armor-mod/f/pl186/f_arm186.arc,romfs-player-model-inventory
186,female,waist,armor-f-pl186-waist,armor-mod/f/pl186/f_wst186.arc,romfs-player-model-inventory
186,female,legs,armor-f-pl186-legs,armor-mod/f/pl186/f_leg186.arc,romfs-player-model-inventory
186,male,head,armor-m-pl186-head,armor-mod/m/pl186/m_helm186.arc,romfs-player-model-inventory
186,male,chest,armor-m-pl186-chest,armor-mod/m/pl186/m_body186.arc,romfs-player-model-inventory
